type,name,code
NASDAQ Equity,Vanguard Total International Stock ETF (VXUS),VXUS
NASDAQ Equity,Vanguard Total World Bond ETF (BNDW),BNDW
NASDAQ Equity,Varex Imaging Corporation (VREX),VREX
NASDAQ Equity,"Varonis Systems, Inc. (VRNS)",VRNS
NASDAQ Equity,Vascular Biogenics Ltd. (VBLT),VBLT
NASDAQ Equity,"Vaxart, Inc. (VXRT)",VXRT
NASDAQ Equity,"VBI Vaccines, Inc. (VBIV)",VBIV
NASDAQ Equity,VectoIQ Acquisition Corp. (VTIQ),VTIQ
NASDAQ Equity,VectoIQ Acquisition Corp. (VTIQU),VTIQU
NASDAQ Equity,VectoIQ Acquisition Corp. (VTIQW),VTIQW
NASDAQ Equity,Veeco Instruments Inc. (VECO),VECO
NASDAQ Equity,VEON Ltd. (VEON),VEON
NASDAQ Equity,"Vera Bradley, Inc. (VRA)",VRA
NASDAQ Equity,"Veracyte, Inc. (VCYT)",VCYT
NASDAQ Equity,"Verastem, Inc. (VSTM)",VSTM
NASDAQ Equity,"Verb Technology Company, Inc. (VERB)",VERB
NASDAQ Equity,"Verb Technology Company, Inc. (VERBW)",VERBW
NASDAQ Equity,Vericel Corporation (VCEL),VCEL
NASDAQ Equity,Verint Systems Inc. (VRNT),VRNT
NASDAQ Equity,"VeriSign, Inc. (VRSN)",VRSN
NASDAQ Equity,"Verisk Analytics, Inc. (VRSK)",VRSK
NASDAQ Equity,"Veritex Holdings, Inc. (VBTX)",VBTX
NASDAQ Equity,"Veritone, Inc. (VERI)",VERI
NASDAQ Equity,"Vermillion, Inc. (VRML)",VRML
NASDAQ Equity,Verona Pharma plc (VRNA),VRNA
NASDAQ Equity,Verra Mobility Corporation (VRRM),VRRM
NASDAQ Equity,Verrica Pharmaceuticals Inc. (VRCA),VRCA
NASDAQ Equity,"Vertex Energy, Inc (VTNR)",VTNR
NASDAQ Equity,Vertex Pharmaceuticals Incorporated (VRTX),VRTX
NASDAQ Equity,Veru Inc. (VERU),VERU
NASDAQ Equity,Viacom Inc. (VIA),VIA
NASDAQ Equity,Viacom Inc. (VIAB),VIAB
NASDAQ Equity,"ViaSat, Inc. (VSAT)",VSAT
NASDAQ Equity,Viavi Solutions Inc. (VIAV),VIAV
NASDAQ Equity,Vical Incorporated (VICL),VICL
NASDAQ Equity,Vicor Corporation (VICR),VICR
NASDAQ Equity,"Victory Capital Holdings, Inc. (VCTR)",VCTR
NASDAQ Equity,VictoryShares Developed Enhanced Volatility Wtd ETF (CIZ),CIZ
NASDAQ Equity,VictoryShares Dividend Accelerator ETF (VSDA),VSDA
NASDAQ Equity,VictoryShares Emerging Market High Div Volatility Wtd ETF (CEY),CEY
NASDAQ Equity,VictoryShares Emerging Market Volatility Wtd ETF (CEZ),CEZ
NASDAQ Equity,VictoryShares International High Div Volatility Wtd ETF (CID),CID
NASDAQ Equity,VictoryShares International Volatility Wtd ETF (CIL),CIL
NASDAQ Equity,VictoryShares US 500 Enhanced Volatility Wtd ETF (CFO),CFO
NASDAQ Equity,VictoryShares US 500 Volatility Wtd ETF (CFA),CFA
NASDAQ Equity,VictoryShares US Discovery Enhanced Volatility Wtd ETF (CSF),CSF
NASDAQ Equity,VictoryShares US EQ Income Enhanced Volatility Wtd ETF (CDC),CDC
NASDAQ Equity,VictoryShares US Large Cap High Div Volatility Wtd ETF (CDL),CDL
NASDAQ Equity,VictoryShares US Multi-Factor Minimum Volatility ETF (VSMV),VSMV
NASDAQ Equity,VictoryShares US Small Cap High Div Volatility Wtd ETF (CSB),CSB
NASDAQ Equity,VictoryShares US Small Cap Volatility Wtd ETF (CSA),CSA
NASDAQ Equity,"ViewRay, Inc. (VRAY)",VRAY
NASDAQ Equity,"Viking Therapeutics, Inc. (VKTX)",VKTX
NASDAQ Equity,"Viking Therapeutics, Inc. (VKTXW)",VKTXW
NASDAQ Equity,Village Bank and Trust Financial Corp. (VBFC),VBFC
NASDAQ Equity,"Village Farms International, Inc. (VFF)",VFF
NASDAQ Equity,"Village Super Market, Inc. (VLGEA)",VLGEA
NASDAQ Equity,"Viomi Technology Co., Ltd (VIOT)",VIOT
NASDAQ Equity,Viper Energy Partners LP (VNOM),VNOM
NASDAQ Equity,Virco Manufacturing Corporation (VIRC),VIRC
NASDAQ Equity,"VirTra, Inc. (VTSI)",VTSI
NASDAQ Equity,"Virtu Financial, Inc. (VIRT)",VIRT
NASDAQ Equity,"Virtus Investment Partners, Inc. (VRTS)",VRTS
NASDAQ Equity,"Virtus Investment Partners, Inc. (VRTSP)",VRTSP
NASDAQ Equity,Virtus LifeSci Biotech Clinical Trials ETF (BBC),BBC
NASDAQ Equity,Virtus LifeSci Biotech Products ETF (BBP),BBP
NASDAQ Equity,Virtusa Corporation (VRTU),VRTU
NASDAQ Equity,"Vislink Technologies, Inc. (VISL)",VISL
NASDAQ Equity,"VistaGen Therapeutics, Inc. (VTGN)",VTGN
NASDAQ Equity,Visteon Corporation (VC),VC
NASDAQ Equity,"Viveve Medical, Inc. (VIVE)",VIVE
NASDAQ Equity,VivoPower International PLC (VVPR),VVPR
NASDAQ Equity,"VIVUS, Inc. (VVUS)",VVUS
NASDAQ Equity,Vodafone Group Plc (VOD),VOD
NASDAQ Equity,VOXX International Corporation (VOXX),VOXX
NASDAQ Equity,"Voyager Therapeutics, Inc. (VYGR)",VYGR
NASDAQ Equity,VSE Corporation (VSEC),VSEC
NASDAQ Equity,vTv Therapeutics Inc. (VTVT),VTVT
NASDAQ Equity,Vuzix Corporation (VUZI),VUZI
NASDAQ Equity,Wah Fu Education Group Limited (WAFU),WAFU
NASDAQ Equity,Waitr Holdings Inc. (WTRH),WTRH
NASDAQ Equity,"Walgreens Boots Alliance, Inc. (WBA)",WBA
NASDAQ Equity,"Washington Federal, Inc. (WAFD)",WAFD
NASDAQ Equity,"Washington Trust Bancorp, Inc. (WASH)",WASH
NASDAQ Equity,"Waterstone Financial, Inc. (WSBF)",WSBF
NASDAQ Equity,Watford Holdings Ltd. (WTRE),WTRE
NASDAQ Equity,WAVE Life Sciences Ltd. (WVE),WVE
NASDAQ Equity,"Wayside Technology Group, Inc. (WSTG)",WSTG
NASDAQ Equity,"WCF Bancorp, Inc. (WCFB)",WCFB
NASDAQ Equity,WD-40 Company (WDFC),WDFC
NASDAQ Equity,Wealthbridge Acquisition Limited (HHHH),HHHH
NASDAQ Equity,Wealthbridge Acquisition Limited (HHHHR),HHHHR
NASDAQ Equity,Wealthbridge Acquisition Limited (HHHHU),HHHHU
NASDAQ Equity,Wealthbridge Acquisition Limited (HHHHW),HHHHW
NASDAQ Equity,Weibo Corporation (WB),WB
NASDAQ Equity,Weight Watchers International Inc (WW),WW
NASDAQ Equity,"Wellesley Bancorp, Inc. (WEBK)",WEBK
NASDAQ Equity,Wendy&#39;s Company (The) (WEN),WEN
NASDAQ Equity,"Werner Enterprises, Inc. (WERN)",WERN
NASDAQ Equity,"WesBanco, Inc. (WSBC)",WSBC
NASDAQ Equity,West Bancorporation (WTBA),WTBA
NASDAQ Equity,Westamerica Bancorporation (WABC),WABC
NASDAQ Equity,"Westell Technologies, Inc. (WSTL)",WSTL
NASDAQ Equity,Western Asset Short Duration Income ETF (WINC),WINC
NASDAQ Equity,Western Asset Total Return ETF (WBND),WBND
NASDAQ Equity,Western Digital Corporation (WDC),WDC
NASDAQ Equity,"Western New England Bancorp, Inc. (WNEB)",WNEB
NASDAQ Equity,Westport Fuel Systems Inc (WPRT),WPRT
NASDAQ Equity,"Westwater Resources, Inc. (WWR)",WWR
NASDAQ Equity,"Weyco Group, Inc. (WEYS)",WEYS
NASDAQ Equity,"Wheeler Real Estate Investment Trust, Inc. (WHLR)",WHLR
NASDAQ Equity,"Wheeler Real Estate Investment Trust, Inc. (WHLRD)",WHLRD
NASDAQ Equity,"Wheeler Real Estate Investment Trust, Inc. (WHLRP)",WHLRP
NASDAQ Equity,"WhiteHorse Finance, Inc. (WHF)",WHF
NASDAQ Equity,"WhiteHorse Finance, Inc. (WHFBZ)",WHFBZ
NASDAQ Equity,"Wilhelmina International, Inc. (WHLM)",WHLM
NASDAQ Equity,"Willamette Valley Vineyards, Inc. (WVVI)",WVVI
NASDAQ Equity,"Willamette Valley Vineyards, Inc. (WVVIP)",WVVIP
NASDAQ Equity,"Willdan Group, Inc. (WLDN)",WLDN
NASDAQ Equity,Willis Lease Finance Corporation (WLFC),WLFC
NASDAQ Equity,Willis Towers Watson Public Limited Company (WLTW),WLTW
NASDAQ Equity,WillScot Corporation (WSC),WSC
NASDAQ Equity,Wingstop Inc. (WING),WING
NASDAQ Equity,Winmark Corporation (WINA),WINA
NASDAQ Equity,Wins Finance Holdings Inc. (WINS),WINS
NASDAQ Equity,Wintrust Financial Corporation (WTFC),WTFC
NASDAQ Equity,Wintrust Financial Corporation (WTFCM),WTFCM
NASDAQ Equity,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund (AGND),AGND
NASDAQ Equity,WisdomTree China ex-State-Owned Enterprises Fund (CXSE),CXSE
NASDAQ Equity,WisdomTree Emerging Markets Consumer Growth Fund (EMCG),EMCG
NASDAQ Equity,WisdomTree Emerging Markets Corporate Bond Fund (EMCB),EMCB
NASDAQ Equity,WisdomTree Emerging Markets Quality Dividend Growth Fund (DGRE),DGRE
NASDAQ Equity,WisdomTree Germany Hedged Equity Fund (DXGE),DXGE
NASDAQ Equity,WisdomTree Interest Rate Hedged High Yield Bond Fund (HYZD),HYZD
NASDAQ Equity,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund (AGZD),AGZD
NASDAQ Equity,"WisdomTree Investments, Inc. (WETF)",WETF
NASDAQ Equity,WisdomTree Japan Hedged SmallCap Equity Fund (DXJS),DXJS
NASDAQ Equity,WisdomTree Middle East Dividend Fund (GULF),GULF
NASDAQ Equity,WisdomTree Negative Duration High Yield Bond Fund (HYND),HYND
NASDAQ Equity,WisdomTree U.S. Quality Dividend Growth Fund (DGRW),DGRW
NASDAQ Equity,WisdomTree U.S. SmallCap Quality Dividend Growth Fund (DGRS),DGRS
NASDAQ Equity,Wix.com Ltd. (WIX),WIX
NASDAQ Equity,"Woodward, Inc. (WWD)",WWD
NASDAQ Equity,"Workday, Inc. (WDAY)",WDAY
NASDAQ Equity,"Workhorse Group, Inc. (WKHS)",WKHS
NASDAQ Equity,World Acceptance Corporation (WRLD),WRLD
NASDAQ Equity,"Wrap Technologies, Inc. (WRTC)",WRTC
NASDAQ Equity,Wright Medical Group N.V. (WMGI),WMGI
NASDAQ Equity,WSFS Financial Corporation (WSFS),WSFS
NASDAQ Equity,WVS Financial Corp. (WVFC),WVFC
NASDAQ Equity,"Wynn Resorts, Limited (WYNN)",WYNN
NASDAQ Equity,"X4 Pharmaceuticals, Inc. (XFOR)",XFOR
NASDAQ Equity,XBiotech Inc. (XBIT),XBIT
NASDAQ Equity,"Xcel Brands, Inc (XELB)",XELB
NASDAQ Equity,Xcel Energy Inc. (XEL),XEL
NASDAQ Equity,"Xencor, Inc. (XNCR)",XNCR
NASDAQ Equity,"Xenetic Biosciences, Inc. (XBIO)",XBIO
NASDAQ Equity,Xenon Pharmaceuticals Inc. (XENE),XENE
NASDAQ Equity,"Xeris Pharmaceuticals, Inc. (XERS)",XERS
NASDAQ Equity,"Xilinx, Inc. (XLNX)",XLNX
NASDAQ Equity,XOMA Corporation (XOMA),XOMA
NASDAQ Equity,Xperi Corporation (XPER),XPER
NASDAQ Equity,"XpresSpa Group, Inc.  (XSPA)",XSPA
NASDAQ Equity,XTL Biopharmaceuticals Ltd. (XTLB),XTLB
NASDAQ Equity,Xunlei Limited (XNET),XNET
NASDAQ Equity,"Xynomic Pharmaceuticals Holdings, Inc. (XYN)",XYN
NASDAQ Equity,"Xynomic Pharmaceuticals Holdings, Inc. (XYNPW)",XYNPW
NASDAQ Equity,Yandex N.V. (YNDX),YNDX
NASDAQ Equity,Yangtze River Port and Logistics Limited  (YRIV),YRIV
NASDAQ Equity,"Yatra Online, Inc. (YTRA)",YTRA
NASDAQ Equity,"Yield10 Bioscience, Inc. (YTEN)",YTEN
NASDAQ Equity,Yintech Investment Holdings Limited (YIN),YIN
NASDAQ Equity,"Y-mAbs Therapeutics, Inc. (YMAB)",YMAB
NASDAQ Equity,"YogaWorks, Inc. (YOGA)",YOGA
NASDAQ Equity,"Youngevity International, Inc. (YGYI)",YGYI
NASDAQ Equity,"YRC Worldwide, Inc. (YRCW)",YRCW
NASDAQ Equity,Yunji Inc. (YJ),YJ
NASDAQ Equity,YY Inc. (YY),YY
NASDAQ Equity,"Zafgen, Inc. (ZFGN)",ZFGN
NASDAQ Equity,ZAGG Inc (ZAGG),ZAGG
NASDAQ Equity,Zai Lab Limited (ZLAB),ZLAB
NASDAQ Equity,Zealand Pharma A/S (ZEAL),ZEAL
NASDAQ Equity,Zebra Technologies Corporation (ZBRA),ZBRA
NASDAQ Equity,"Zillow Group, Inc. (Z)",Z
NASDAQ Equity,"Zillow Group, Inc. (ZG)",ZG
NASDAQ Equity,Zion Oil & Gas Inc (ZN),ZN
NASDAQ Equity,Zion Oil & Gas Inc (ZNWAA),ZNWAA
NASDAQ Equity,Zions Bancorporation N.A. (ZION),ZION
NASDAQ Equity,Zions Bancorporation N.A. (ZIONW),ZIONW
NASDAQ Equity,ZIOPHARM Oncology Inc (ZIOP),ZIOP
NASDAQ Equity,Zix Corporation (ZIXI),ZIXI
NASDAQ Equity,"ZK International Group Co., Ltd (ZKIN)",ZKIN
NASDAQ Equity,"Zogenix, Inc. (ZGNX)",ZGNX
NASDAQ Equity,"Zoom Video Communications, Inc. (ZM)",ZM
NASDAQ Equity,Zosano Pharma Corporation (ZSAN),ZSAN
NASDAQ Equity,Zovio Inc. (ZVO),ZVO
NASDAQ Equity,"Zscaler, Inc. (ZS)",ZS
NASDAQ Equity,Zumiez Inc. (ZUMZ),ZUMZ
NASDAQ Equity,"Zynerba Pharmaceuticals, Inc. (ZYNE)",ZYNE
NASDAQ Equity,"Zynex, Inc. (ZYXI)",ZYXI
NASDAQ Equity,Zynga Inc. (ZNGA),ZNGA
NYSE Equity,3D Systems Corporation (DDD),DDD
NYSE Equity,3M Company (MMM),MMM
NYSE Equity,500.com Limited (WBAI),WBAI
NYSE Equity,58.com Inc. (WUBA),WUBA
NYSE Equity,8x8 Inc (EGHT),EGHT
NYSE Equity,A.H. Belo Corporation (AHC),AHC
NYSE Equity,A.O Smith Corporation (AOS),AOS
NYSE Equity,"A10 Networks, Inc. (ATEN)",ATEN
NYSE Equity,"AAC Holdings, Inc. (AAC)",AAC
NYSE Equity,AAR Corp. (AIR),AIR
NYSE Equity,"Aaron&#39;s,  Inc. (AAN)",AAN
NYSE Equity,ABB Ltd (ABB),ABB
NYSE Equity,Abbott Laboratories (ABT),ABT
NYSE Equity,AbbVie Inc. (ABBV),ABBV
NYSE Equity,Abercrombie & Fitch Company (ANF),ANF
NYSE Equity,Aberdeen Global Dynamic Dividend Fund (AGD),AGD
NYSE Equity,Aberdeen Global Premier Properties Fund (AWP),AWP
NYSE Equity,Aberdeen Income Credit Strategies Fund (ACP),ACP
NYSE Equity,"Aberdeen Japan Equity Fund, Inc.  (JEQ)",JEQ
NYSE Equity,Aberdeen Total Dynamic Dividend Fund (AOD),AOD
NYSE Equity,ABM Industries Incorporated (ABM),ABM
NYSE Equity,Acadia Realty Trust (AKR),AKR
NYSE Equity,Accenture plc (ACN),ACN
NYSE Equity,Acco Brands Corporation (ACCO),ACCO
NYSE Equity,"Acorn International, Inc. (ATV)",ATV
NYSE Equity,Actuant Corporation (ATU),ATU
NYSE Equity,"Acuity Brands, Inc.  (AYI)",AYI
NYSE Equity,Acushnet Holdings Corp. (GOLF),GOLF
NYSE Equity,"Adams Diversified Equity Fund, Inc. (ADX)",ADX
NYSE Equity,"Adams Natural Resources Fund, Inc. (PEO)",PEO
NYSE Equity,Adecoagro S.A. (AGRO),AGRO
NYSE Equity,Adient plc (ADNT),ADNT
NYSE Equity,ADT Inc. (ADT),ADT
NYSE Equity,Adtalem Global Education Inc. (ATGE),ATGE
NYSE Equity,Advance Auto Parts Inc (AAP),AAP
NYSE Equity,"Advanced Disposal Services, Inc. (ADSW)",ADSW
NYSE Equity,"Advanced Drainage Systems, Inc. (WMS)",WMS
NYSE Equity,AdvanSix Inc. (ASIX),ASIX
NYSE Equity,Advent Claymore Convertible Securities and Income Fund (AVK),AVK
NYSE Equity,AECOM (ACM),ACM
NYSE Equity,Aegon NV (AEB),AEB
NYSE Equity,Aegon NV (AEG),AEG
NYSE Equity,Aegon NV (AEH),AEH
NYSE Equity,Aercap Holdings N.V. (AER),AER
NYSE Equity,"Aerohive Networks, Inc. (HIVE)",HIVE
NYSE Equity,"Aerojet Rocketdyne Holdings, Inc.  (AJRD)",AJRD
NYSE Equity,"Affiliated Managers Group, Inc. (AMG)",AMG
NYSE Equity,"Affiliated Managers Group, Inc. (MGR)",MGR
NYSE Equity,Aflac Incorporated (AFL),AFL
NYSE Equity,"AG Mortgage Investment Trust, Inc. (MITT)",MITT
NYSE Equity,"AG Mortgage Investment Trust, Inc. (MITT^A)",MITT^A
NYSE Equity,"AG Mortgage Investment Trust, Inc. (MITT^B)",MITT^B
NYSE Equity,AGCO Corporation (AGCO),AGCO
NYSE Equity,"Agilent Technologies, Inc. (A)",A
NYSE Equity,Agnico Eagle Mines Limited (AEM),AEM
NYSE Equity,Agree Realty Corporation (ADC),ADC
NYSE Equity,Air Lease Corporation (AL),AL
NYSE Equity,Air Lease Corporation (AL^A),AL^A
NYSE Equity,"Air Products and Chemicals, Inc. (APD)",APD
NYSE Equity,Aircastle Limited (AYR),AYR
NYSE Equity,AK Steel Holding Corporation (AKS),AKS
NYSE Equity,Alabama Power Company (ALP^Q),ALP^Q
NYSE Equity,"Alamo Group, Inc. (ALG)",ALG
NYSE Equity,Alamos Gold Inc. (AGI),AGI
NYSE Equity,"Alaska Air Group, Inc. (ALK)",ALK
NYSE Equity,Albany International Corporation (AIN),AIN
NYSE Equity,Albemarle Corporation (ALB),ALB
NYSE Equity,Alcoa Corporation (AA),AA
NYSE Equity,Alcon Inc. (ALC),ALC
NYSE Equity,"Alexander & Baldwin, Inc. (ALEX)",ALEX
NYSE Equity,"Alexander&#39;s, Inc. (ALX)",ALX
NYSE Equity,"Alexandria Real Estate Equities, Inc. (ARE)",ARE
NYSE Equity,"Alexandria Real Estate Equities, Inc. (ARE^D)",ARE^D
NYSE Equity,Algonquin Power & Utilities Corp. (AQN),AQN
NYSE Equity,Algonquin Power & Utilities Corp. (AQNA),AQNA
NYSE Equity,Algonquin Power & Utilities Corp. (AQNB),AQNB
NYSE Equity,Alibaba Group Holding Limited (BABA),BABA
NYSE Equity,Alleghany Corporation (Y),Y
NYSE Equity,Allegheny Technologies Incorporated (ATI),ATI
NYSE Equity,Allegion plc (ALLE),ALLE
NYSE Equity,Allergan plc. (AGN),AGN
NYSE Equity,"Allete, Inc. (ALE)",ALE
NYSE Equity,Alliance Data Systems Corporation (ADS),ADS
NYSE Equity,Alliance National Municipal Income Fund Inc (AFB),AFB
NYSE Equity,Alliance World Dollar Government Fund II (AWF),AWF
NYSE Equity,AllianceBernstein Holding L.P. (AB),AB
NYSE Equity,AllianzGI Convertible & Income 2024 Target Term Fund (CBH),CBH
NYSE Equity,AllianzGI Convertible & Income Fund (NCV),NCV
NYSE Equity,AllianzGI Convertible & Income Fund (NCV^A),NCV^A
NYSE Equity,AllianzGI Convertible & Income Fund II (NCZ),NCZ
NYSE Equity,AllianzGI Convertible & Income Fund II (NCZ^A),NCZ^A
NYSE Equity,AllianzGI Diversified Income & Convertible Fund (ACV),ACV
NYSE Equity,AllianzGI Equity & Convertible Income Fund (NIE),NIE
NYSE Equity,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund (NFJ)",NFJ
NYSE Equity,"Allison Transmission Holdings, Inc. (ALSN)",ALSN
NYSE Equity,Allstate Corporation (The) (ALL),ALL
NYSE Equity,Allstate Corporation (The) (ALL^A),ALL^A
NYSE Equity,Allstate Corporation (The) (ALL^B),ALL^B
NYSE Equity,Allstate Corporation (The) (ALL^D),ALL^D
NYSE Equity,Allstate Corporation (The) (ALL^E),ALL^E
NYSE Equity,Allstate Corporation (The) (ALL^F),ALL^F
NYSE Equity,Allstate Corporation (The) (ALL^G),ALL^G
NYSE Equity,Ally Financial Inc. (ALLY),ALLY
NYSE Equity,Ally Financial Inc. (ALLY^A),ALLY^A
NYSE Equity,"Alteryx, Inc. (AYX)",AYX
NYSE Equity,"Altice USA, Inc. (ATUS)",ATUS
NYSE Equity,Altria Group (MO),MO
NYSE Equity,Aluminum Corporation of China Limited (ACH),ACH
NYSE Equity,"Amber Road, Inc. (AMBR)",AMBR
NYSE Equity,Ambev S.A. (ABEV),ABEV
NYSE Equity,"AMC Entertainment Holdings, Inc. (AMC)",AMC
NYSE Equity,Amcor plc (AMCR),AMCR
NYSE Equity,Ameren Corporation (AEE),AEE
NYSE Equity,"Ameresco, Inc. (AMRC)",AMRC
NYSE Equity,"America Movil, S.A.B. de C.V. (AMOV)",AMOV
NYSE Equity,"America Movil, S.A.B. de C.V. (AMX)",AMX
NYSE Equity,"American Assets Trust, Inc. (AAT)",AAT
NYSE Equity,"American Axle & Manufacturing Holdings, Inc. (AXL)",AXL
NYSE Equity,American Campus Communities Inc (ACC),ACC
NYSE Equity,"American Eagle Outfitters, Inc. (AEO)",AEO
NYSE Equity,"American Electric Power Company, Inc. (AEP)",AEP
NYSE Equity,"American Electric Power Company, Inc. (AEP^B)",AEP^B
NYSE Equity,American Equity Investment Life Holding Company (AEL),AEL
NYSE Equity,American Express Company (AXP),AXP
NYSE Equity,"American Financial Group, Inc. (AFG)",AFG
NYSE Equity,"American Financial Group, Inc. (AFGB)",AFGB
NYSE Equity,"American Financial Group, Inc. (AFGE)",AFGE
NYSE Equity,"American Financial Group, Inc. (AFGH)",AFGH
NYSE Equity,American Homes 4 Rent (AMH),AMH
NYSE Equity,American Homes 4 Rent (AMH^D),AMH^D
NYSE Equity,American Homes 4 Rent (AMH^E),AMH^E
NYSE Equity,American Homes 4 Rent (AMH^F),AMH^F
NYSE Equity,American Homes 4 Rent (AMH^G),AMH^G
NYSE Equity,American Homes 4 Rent (AMH^H),AMH^H
NYSE Equity,"American International Group, Inc. (AIG)",AIG
NYSE Equity,"American International Group, Inc. (AIG.WS)",AIG.WS
NYSE Equity,"American International Group, Inc. (AIG^A)",AIG^A
NYSE Equity,"American Midstream Partners, LP (AMID)",AMID
NYSE Equity,"American Realty Investors, Inc. (ARL)",ARL
NYSE Equity,"American Renal Associates Holdings, Inc (ARA)",ARA
NYSE Equity,American States Water Company (AWR),AWR
NYSE Equity,American Tower Corporation (REIT) (AMT),AMT
NYSE Equity,American Vanguard Corporation (AVD),AVD
NYSE Equity,American Water Works (AWK),AWK
NYSE Equity,Americold Realty Trust (COLD),COLD
NYSE Equity,"AmeriGas Partners, L.P. (APU)",APU
NYSE Equity,"AMERIPRISE FINANCIAL SERVICES, INC. (AMP)",AMP
NYSE Equity,AmerisourceBergen Corporation (Holding Co) (ABC),ABC
NYSE Equity,Amira Nature Foods Ltd (ANFI),ANFI
NYSE Equity,AMN Healthcare Services Inc (AMN),AMN
NYSE Equity,"Amneal Pharmaceuticals, Inc. (AMRX)",AMRX
NYSE Equity,Ampco-Pittsburgh Corporation (AP),AP
NYSE Equity,Amphenol Corporation (APH),APH
NYSE Equity,AMREP Corporation (AXR),AXR
NYSE Equity,"AMTEK, Inc. (AME)",AME
NYSE Equity,Anadarko Petroleum Corporation (APC),APC
NYSE Equity,"Anaplan, Inc. (PLAN)",PLAN
NYSE Equity,Andeavor Logistics LP (ANDX),ANDX
NYSE Equity,Angel Oak Financial Strategies Income Term Trust (FINS),FINS
NYSE Equity,AngloGold Ashanti Limited (AU),AU
NYSE Equity,Anheuser-Busch Inbev SA (BUD),BUD
NYSE Equity,Anixter International Inc. (AXE),AXE
NYSE Equity,Annaly Capital Management Inc (NLY),NLY
NYSE Equity,Annaly Capital Management Inc (NLY^C.CL),NLY^C.CL
NYSE Equity,Annaly Capital Management Inc (NLY^D),NLY^D
NYSE Equity,Annaly Capital Management Inc (NLY^F),NLY^F
NYSE Equity,Annaly Capital Management Inc (NLY^G),NLY^G
NYSE Equity,Antero Midstream Corporation (AM),AM
NYSE Equity,Antero Resources Corporation (AR),AR
NYSE Equity,"Anthem, Inc. (ANTM)",ANTM
NYSE Equity,Anworth Mortgage Asset  Corporation (ANH),ANH
NYSE Equity,Anworth Mortgage Asset  Corporation (ANH^A),ANH^A
NYSE Equity,Anworth Mortgage Asset  Corporation (ANH^B),ANH^B
NYSE Equity,Anworth Mortgage Asset  Corporation (ANH^C),ANH^C
NYSE Equity,Aon plc (AON),AON
NYSE Equity,Apache Corporation (APA),APA
NYSE Equity,Apartment Investment and Management Company (AIV),AIV
NYSE Equity,Apergy Corporation (APY),APY
NYSE Equity,Aphria Inc. (APHA),APHA
NYSE Equity,Apollo Commercial Real Estate Finance (ARI),ARI
NYSE Equity,"Apollo Global Management, LLC (APO)",APO
NYSE Equity,"Apollo Global Management, LLC (APO^A)",APO^A
NYSE Equity,"Apollo Global Management, LLC (APO^B)",APO^B
NYSE Equity,Apollo Investment Corporation (AIY),AIY
NYSE Equity,Apollo Senior Floating Rate Fund Inc. (AFT),AFT
NYSE Equity,Apollo Tactical Income Fund Inc. (AIF),AIF
NYSE Equity,"Apple Hospitality REIT, Inc. (APLE)",APLE
NYSE Equity,"Applied Industrial Technologies, Inc. (AIT)",AIT
NYSE Equity,"AptarGroup, Inc. (ATR)",ATR
NYSE Equity,Aptiv PLC (APTV),APTV
NYSE Equity,"Aqua America, Inc. (WTR)",WTR
NYSE Equity,"Aqua America, Inc. (WTRU)",WTRU
NYSE Equity,Aquantia Corp. (AQ),AQ
NYSE Equity,AquaVenture Holdings Limited (WAAS),WAAS
NYSE Equity,Aramark (ARMK),ARMK
NYSE Equity,Arbor Realty Trust (ABR),ABR
NYSE Equity,Arbor Realty Trust (ABR^A),ABR^A
NYSE Equity,Arbor Realty Trust (ABR^B),ABR^B
NYSE Equity,Arbor Realty Trust (ABR^C),ABR^C
NYSE Equity,"ARC Document Solutions, Inc. (ARC)",ARC
NYSE Equity,ArcelorMittal (MT),MT
NYSE Equity,"Arch Coal, Inc. (ARCH)",ARCH
NYSE Equity,Archer-Daniels-Midland Company (ADM),ADM
NYSE Equity,"Archrock, Inc. (AROC)",AROC
NYSE Equity,Arconic Inc. (ARNC),ARNC
NYSE Equity,Arcos Dorados Holdings Inc. (ARCO),ARCO
NYSE Equity,"Arcosa, Inc. (ACA)",ACA
NYSE Equity,"Arcus Biosciences, Inc. (RCUS)",RCUS
NYSE Equity,Ardagh Group S.A. (ARD),ARD
NYSE Equity,Ardmore Shipping Corporation (ASC),ASC
NYSE Equity,Ares Capital Corporation (AFC),AFC
NYSE Equity,Ares Commercial Real Estate Corporation (ACRE),ACRE
NYSE Equity,"Ares Dynamic Credit Allocation Fund, Inc. (ARDC)",ARDC
NYSE Equity,Ares Management Corporation (ARES),ARES
NYSE Equity,Ares Management Corporation (ARES^A),ARES^A
NYSE Equity,"Argan, Inc. (AGX)",AGX
NYSE Equity,"Argo Group International Holdings, Ltd. (ARGD)",ARGD
NYSE Equity,"Argo Group International Holdings, Ltd. (ARGO)",ARGO
NYSE Equity,"Arista Networks, Inc. (ANET)",ANET
NYSE Equity,Arlington Asset Investment Corp (AI),AI
NYSE Equity,Arlington Asset Investment Corp (AI^B),AI^B
NYSE Equity,Arlington Asset Investment Corp (AI^C),AI^C
NYSE Equity,Arlington Asset Investment Corp (AIC),AIC
NYSE Equity,Arlington Asset Investment Corp (AIW),AIW
